transaction_id,transaction_ts,customer_id,account_id,channel,transaction_type,amount_inr,currency,merchant_id,merchant_category,city,state,latitude,longitude,device_id,device_trust_status,ip_address,txn_count_1h,unusual_hour_flag,distance_from_home_km,amount_deviation_score,fraud_risk_score,decision,transaction_status,is_fraud,fraud_type,rrn
TXN000029399,2026-03-08 11:29:20,CUST001552,ACC00001552,IMPS,Debit,825.38,INR,MER00050,Restaurants,Delhi,Delhi,28.59716,77.20679,DEV00155201,New,172.149.117.94,2,0,0,0.572,35.6,APPROVE,SUCCESS,0,NONE,RRN10028382268
TXN000029360,2026-03-08 11:37:18,CUST001249,ACC00001249,UPI,Debit,214.7,INR,MER00243,E-commerce,Pune,Maharashtra,18.53653,73.8591,DEV00124902,Trusted,172.110.117.154,2,0,0,0.032,17.3,APPROVE,SUCCESS,0,NONE,RRN31654022313
TXN000021762,2026-03-08 11:38:21,CUST000054,ACC00000054,UPI,Debit,44013.32,INR,MER00147,E-commerce,Jaipur,Rajasthan,26.89288,75.77086,DEV00005401,Trusted,172.12.87.166,4,0,0,32.965,56.0,APPROVE,SUCCESS,1,MERCHANT_COLLUSION,RRN43053658824
TXN000034209,2026-03-08 11:49:31,CUST001836,ACC00001836,UPI,Debit,2453.86,INR,MER00056,Fuel,Pune,Maharashtra,18.50259,73.83962,DEV00183601,Known,172.209.136.59,2,0,0,0.608,18.1,APPROVE,SUCCESS,0,NONE,RRN17939271668
TXN000014286,2026-03-08 11:50:42,CUST000080,ACC00000080,RTGS,Debit,1378361.33,INR,MER00362,Education,Hyderabad,Telangana,17.37433,78.49116,DEV00008001,Trusted,172.36.57.180,3,0,0,929.01,38.2,APPROVE,SUCCESS,0,NONE,RRN14635712591
TXN000011150,2026-03-08 11:53:05,CUST001794,ACC00001794,UPI,Debit,699.17,INR,MER00442,Grocery,Delhi,Delhi,28.60737,77.20739,DEV00179401,Trusted,172.150.44.49,4,0,0,0.435,20.7,APPROVE,SUCCESS,0,NONE,RRN31065578507
TXN000047244,2026-03-08 12:00:16,CUST000567,ACC00000567,Branch,Debit,1698.14,INR,MER00375,Gaming,Bengaluru,Karnataka,12.98006,77.5949,DEV00056701,Trusted,172.244.188.95,3,0,0,0.26,16.8,APPROVE,SUCCESS,0,NONE,RRN30439994693
TXN000023967,2026-03-08 12:01:23,CUST000828,ACC00000828,Internet Banking,Debit,502.44,INR,MER00458,Fuel,Delhi,Delhi,28.62273,77.22523,DEV00082801,Trusted,172.217.95.21,0,0,0,0.047,4.9,APPROVE,SUCCESS,0,NONE,RRN52802074637
TXN000032930,2026-03-08 12:02:27,CUST000462,ACC00000462,Internet Banking,Debit,659.32,INR,MER00417,Travel,Delhi,Delhi,28.5896,77.20772,DEV00046201,New,172.180.131.215,0,0,0,0.225,26.7,APPROVE,SUCCESS,0,NONE,RRN11824072092
TXN000008321,2026-03-08 12:03:00,CUST001064,ACC00001064,UPI,Debit,3020.4,INR,MER00013,Utilities,Kolkata,West Bengal,22.60154,88.35069,DEV00106403,Trusted,172.71.33.39,0,0,0,2.281,28.3,APPROVE,SUCCESS,0,NONE,RRN77870090517
TXN000019061,2026-03-08 12:03:08,CUST001386,ACC00001386,Mobile Banking,Debit,4549.71,INR,MER00227,Electronics,Bengaluru,Karnataka,12.98326,77.59057,DEV00138601,New,172.61.76.194,4,0,0,0.474,43.0,APPROVE,SUCCESS,0,NONE,RRN23993729869
TXN000006091,2026-03-08 12:04:10,CUST001744,ACC00001744,Mobile Banking,Debit,1082.53,INR,MER00104,Jewellery,Jaipur,Rajasthan,26.88467,75.76597,DEV00174401,Known,172.91.24.175,0,0,0,0.115,13.2,APPROVE,SUCCESS,0,NONE,RRN19442789705
TXN000044993,2026-03-08 12:04:52,CUST000541,ACC00000541,ATM,Debit,3421.52,INR,CASH,Cash Withdrawal,Mumbai,Maharashtra,19.08209,72.85274,DEV00054101,New,172.243.179.163,3,0,0,2.093,49.9,APPROVE,SUCCESS,0,NONE,RRN35400711169
TXN000035710,2026-03-08 12:07:18,CUST001219,ACC00001219,UPI,Debit,686.44,INR,MER00228,Grocery,Kochi,Kerala,9.93242,76.27239,DEV00121901,Trusted,172.210.142.72,4,0,0,0.147,15.0,APPROVE,SUCCESS,0,NONE,RRN42260035546
TXN000014356,2026-03-08 12:11:39,CUST001224,ACC00001224,UPI,Debit,1630.42,INR,MER00427,Education,Hyderabad,Telangana,17.38414,78.48777,DEV00122401,Known,172.106.57.229,1,0,0,0.722,14.6,APPROVE,SUCCESS,0,NONE,RRN82094112564
TXN000019044,2026-03-08 12:11:57,CUST000981,ACC00000981,UPI,Debit,3073.85,INR,MER00464,E-commerce,Jaipur,Rajasthan,26.9111,75.80413,DEV00098101,Trusted,172.44.76.91,2,0,0,0.148,12.8,APPROVE,SUCCESS,0,NONE,RRN65554761312
TXN000010678,2026-03-08 12:20:44,CUST000393,ACC00000393,ATM,Debit,9982.18,INR,CASH,Cash Withdrawal,Pune,Maharashtra,18.50861,73.84849,DEV00039302,New,172.178.42.216,3,0,0,3.558,50.3,APPROVE,SUCCESS,0,NONE,RRN20948005530
TXN000005768,2026-03-08 12:25:17,CUST000924,ACC00000924,UPI,Debit,2904.38,INR,MER00066,Grocery,Mumbai,Maharashtra,19.06588,72.87283,DEV00092401,Trusted,172.18.23.231,0,0,0,2.063,29.9,APPROVE,SUCCESS,0,NONE,RRN87532796610
TXN000020848,2026-03-08 12:35:51,CUST001260,ACC00001260,RTGS,Debit,315205.44,INR,MER00500,Travel,Bengaluru,Karnataka,12.99361,77.60349,DEV00126002,Known,172.98.83.22,2,0,0,182.2,28.6,APPROVE,SUCCESS,0,NONE,RRN62508551363
TXN000039150,2026-03-08 12:35:58,CUST000708,ACC00000708,Branch,Debit,1209.37,INR,MER00019,Electronics,Ahmedabad,Gujarat,23.05073,72.59253,DEV00070801,Trusted,172.150.156.249,0,0,0,0.901,17.6,APPROVE,SUCCESS,0,NONE,RRN99783254619
TXN000001149,2026-03-08 12:43:05,CUST001193,ACC00001193,Internet Banking,Debit,248.23,INR,MER00322,Utilities,Ahmedabad,Gujarat,23.02223,72.57536,DEV00119301,Trusted,172.149.4.187,2,0,0,0.087,11.1,APPROVE,SUCCESS,0,NONE,RRN70687705442
TXN000033850,2026-03-08 12:46:06,CUST001049,ACC00001049,POS,Debit,1826.68,INR,MER00326,Utilities,Bengaluru,Karnataka,12.9766,77.58397,DEV00104901,Trusted,172.100.135.166,3,0,0,0.869,25.0,APPROVE,SUCCESS,0,NONE,RRN21331719346
TXN000010434,2026-03-08 12:48:11,CUST000850,ACC00000850,Internet Banking,Debit,1316.02,INR,MER00133,Grocery,Mumbai,Maharashtra,19.0608,72.86824,DEV00085001,New,172.184.41.230,1,0,0,0.19,32.6,APPROVE,SUCCESS,0,NONE,RRN21695707292
TXN000008514,2026-03-08 12:51:49,CUST001656,ACC00001656,POS,Debit,13759.2,INR,MER00002,Healthcare,Pune,Maharashtra,18.53253,73.82716,DEV00165601,Trusted,172.14.34.8,1,0,0,1.946,29.7,APPROVE,SUCCESS,0,NONE,RRN89318456770
TXN000025920,2026-03-08 12:59:26,CUST000829,ACC00000829,Internet Banking,Debit,2073.99,INR,MER00310,Healthcare,Mumbai,Maharashtra,19.06773,72.87538,DEV00082901,Trusted,172.170.103.113,3,0,0,0.185,11.8,APPROVE,SUCCESS,0,NONE,RRN63593317954
TXN000001555,2026-03-08 13:02:00,CUST001647,ACC00001647,POS,Debit,1462.95,INR,MER00167,E-commerce,Delhi,Delhi,28.61368,77.18631,DEV00164701,Trusted,172.55.6.208,1,0,0,0.497,18.6,APPROVE,SUCCESS,0,NONE,RRN21915001867
TXN000003704,2026-03-08 13:07:04,CUST001576,ACC00001576,Mobile Banking,Debit,2080.32,INR,MER00230,Grocery,Mumbai,Maharashtra,19.0939,72.90192,DEV00157603,Trusted,172.204.14.97,3,0,0,0.649,23.3,APPROVE,SUCCESS,0,NONE,RRN58745046927
TXN000023217,2026-03-08 13:09:20,CUST001882,ACC00001882,UPI,Debit,1308.45,INR,MER00100,Restaurants,Chennai,Tamil Nadu,13.05358,80.28417,DEV00188202,Known,172.217.92.234,1,0,0,0.122,6.8,APPROVE,SUCCESS,0,NONE,RRN16354655926
TXN000019466,2026-03-08 13:14:34,CUST001987,ACC00001987,ATM,Debit,1354.34,INR,CASH,Cash Withdrawal,Kolkata,West Bengal,22.58625,88.37179,DEV00198702,Trusted,172.216.77.216,1,0,0,0.054,7.4,APPROVE,SUCCESS,0,NONE,RRN14825450187
TXN000015976,2026-03-08 13:16:26,CUST001026,ACC00001026,UPI,Debit,6357.41,INR,MER00184,Restaurants,Mumbai,Maharashtra,19.09778,72.88833,DEV00102602,Known,172.226.63.123,2,0,0,1.38,26.6,APPROVE,SUCCESS,0,NONE,RRN30446831276
TXN000043559,2026-03-08 13:18:46,CUST001206,ACC00001206,POS,Debit,7302.23,INR,MER00416,Restaurants,Kolkata,West Bengal,22.5853,88.36633,DEV00120601,Trusted,172.59.174.22,0,0,0,7.073,27.3,APPROVE,SUCCESS,0,NONE,RRN87528653613
TXN000017770,2026-03-08 13:24:01,CUST001034,ACC00001034,RTGS,Debit,1421567.39,INR,MER00171,Restaurants,Hyderabad,Telangana,17.37264,78.47468,DEV00103401,Trusted,172.20.71.130,3,0,0,244.101,38.9,APPROVE,SUCCESS,0,NONE,RRN50806922939
TXN000025338,2026-03-08 13:36:36,CUST001898,ACC00001898,Mobile Banking,Debit,953.13,INR,MER00373,Utilities,Pune,Maharashtra,18.52817,73.829,DEV00189801,Trusted,172.88.101.109,0,0,0,0.706,13.4,APPROVE,SUCCESS,0,NONE,RRN57932643723
TXN000040525,2026-03-08 13:39:41,CUST000099,ACC00000099,POS,Debit,4752.62,INR,MER00231,Travel,Kochi,Kerala,9.94456,76.26055,DEV00009902,Trusted,172.25.162.191,1,0,0,0.433,9.6,APPROVE,SUCCESS,0,NONE,RRN97812073266
TXN000049973,2026-03-08 13:40:00,CUST000341,ACC00000341,UPI,Debit,10836.42,INR,MER00070,E-commerce,Delhi,Delhi,28.59901,77.19779,DEV00034101,New,172.223.199.59,1,0,0,0.391,33.0,APPROVE,SUCCESS,0,NONE,RRN82205907185
TXN000018217,2026-03-08 13:41:29,CUST000872,ACC00000872,IMPS,Debit,3527.45,INR,MER00240,Grocery,Chennai,Tamil Nadu,13.10259,80.25824,DEV00087201,Trusted,172.217.72.13,3,0,0,1.047,28.7,APPROVE,SUCCESS,0,NONE,RRN98487283307
TXN000037884,2026-03-08 13:46:44,CUST001251,ACC00001251,Internet Banking,Debit,2047.07,INR,MER00476,E-commerce,Delhi,Delhi,28.63585,77.18726,DEV00125101,Known,172.134.151.207,1,0,0,1.556,29.4,APPROVE,SUCCESS,0,NONE,RRN10758838779
TXN000047714,2026-03-08 13:47:01,CUST001156,ACC00001156,Internet Banking,Debit,131.74,INR,MER00337,Travel,Kochi,Kerala,9.955,76.24422,DEV00115601,Known,172.214.190.16,4,0,0,0.052,19.2,APPROVE,SUCCESS,0,NONE,RRN93554278626
TXN000030343,2026-03-08 13:49:13,CUST000033,ACC00000033,Mobile Banking,Debit,1686.03,INR,MER00445,Travel,Hyderabad,Telangana,17.38117,78.49787,DEV00003301,Known,172.93.121.216,0,0,0,0.112,9.1,APPROVE,SUCCESS,0,NONE,RRN64643402749
TXN000021895,2026-03-08 13:53:09,CUST000443,ACC00000443,Mobile Banking,Debit,1128.72,INR,MER00243,E-commerce,Mumbai,Maharashtra,19.0496,72.88695,DEV00044301,Trusted,172.145.87.197,3,0,0,0.302,14.2,APPROVE,FAILED,0,NONE,RRN77755233575
TXN000040313,2026-03-08 13:57:20,CUST000238,ACC00000238,UPI,Debit,2290.68,INR,MER00477,Fuel,Hyderabad,Telangana,17.39137,78.50629,DEV00023803,New,172.63.161.132,2,0,0,1.96,47.5,APPROVE,SUCCESS,0,NONE,RRN53411004687
TXN000030971,2026-03-08 13:58:06,CUST001137,ACC00001137,POS,Debit,365.17,INR,MER00185,Restaurants,Chennai,Tamil Nadu,13.109,80.25492,DEV00113701,Trusted,172.221.123.73,0,0,0,0.164,14.4,APPROVE,SUCCESS,0,NONE,RRN48833296163
TXN000042498,2026-03-08 14:02:34,CUST001205,ACC00001205,ATM,Debit,7899.97,INR,CASH,Cash Withdrawal,Kochi,Kerala,9.95357,76.28931,DEV00120502,Trusted,172.248.169.66,0,0,0,3.848,31.8,APPROVE,SUCCESS,0,NONE,RRN30555520684
TXN000036507,2026-03-08 14:07:06,CUST001411,ACC00001411,Internet Banking,Debit,2784.54,INR,MER00348,Utilities,Kochi,Kerala,9.9233,76.26505,DEV00141102,New,172.7.146.155,4,0,0,0.11,37.8,APPROVE,SUCCESS,0,NONE,RRN36875877140
TXN000012553,2026-03-08 14:13:47,CUST000555,ACC00000555,ATM,Debit,3002.24,INR,CASH,Cash Withdrawal,Ahmedabad,Gujarat,23.03202,72.57713,DEV00055502,Trusted,172.53.50.17,2,0,0,0.897,19.6,APPROVE,SUCCESS,0,NONE,RRN64792597769
TXN000001521,2026-03-08 14:14:32,CUST000657,ACC00000657,POS,Debit,3579.54,INR,MER00169,Utilities,Chennai,Tamil Nadu,13.07552,80.2736,DEV00065701,Trusted,172.21.6.62,1,0,0,0.282,9.4,APPROVE,SUCCESS,0,NONE,RRN20488732419
TXN000003442,2026-03-08 14:20:47,CUST001091,ACC00001091,POS,Debit,2395.24,INR,MER00428,E-commerce,Hyderabad,Telangana,17.39274,78.49151,DEV00109101,Trusted,172.192.13.95,3,0,0,0.489,20.4,APPROVE,SUCCESS,0,NONE,RRN54269832801
TXN000029808,2026-03-08 14:21:56,CUST001958,ACC00001958,NEFT,Debit,924.19,INR,MER00404,Grocery,Ahmedabad,Gujarat,23.03557,72.54605,DEV00195802,Known,172.58.119.104,4,0,0,1.032,22.4,APPROVE,SUCCESS,0,NONE,RRN15113619760
TXN000022322,2026-03-08 14:22:22,CUST001714,ACC00001714,UPI,Debit,5081.41,INR,MER00050,Restaurants,Kochi,Kerala,9.93448,76.27541,DEV00171401,Known,172.72.89.20,4,0,0,0.47,23.5,APPROVE,SUCCESS,0,NONE,RRN71758025183
TXN000031375,2026-03-08 14:23:59,CUST001241,ACC00001241,UPI,Debit,752.27,INR,MER00160,Utilities,Bengaluru,Karnataka,12.99385,77.57053,DEV00124101,Known,172.125.125.135,2,0,0,1.078,18.2,APPROVE,SUCCESS,0,NONE,RRN13574292251
TXN000001781,2026-03-08 14:32:43,CUST000415,ACC00000415,POS,Debit,115.48,INR,MER00302,Utilities,Pune,Maharashtra,18.5014,73.84706,DEV00041502,New,172.31.7.84,4,0,0,0.027,32.7,APPROVE,SUCCESS,0,NONE,RRN14217071881
TXN000027302,2026-03-08 14:34:03,CUST001301,ACC00001301,UPI,Debit,385.77,INR,MER00338,Restaurants,Kochi,Kerala,9.94792,76.27769,DEV00130103,Known,172.52.109.49,1,0,0,0.164,14.4,APPROVE,SUCCESS,0,NONE,RRN14851854616
TXN000018260,2026-03-08 14:38:11,CUST000916,ACC00000916,Internet Banking,Debit,588.36,INR,MER00381,Electronics,Chennai,Tamil Nadu,13.08394,80.28034,DEV00091601,Known,172.10.73.199,4,0,0,0.154,21.5,APPROVE,SUCCESS,0,NONE,RRN63854194656
TXN000013763,2026-03-08 14:40:53,CUST001426,ACC00001426,UPI,Debit,172.04,INR,MER00245,Healthcare,Chennai,Tamil Nadu,13.06746,80.27964,DEV00142601,Trusted,172.13.55.83,2,0,0,0.046,11.0,APPROVE,SUCCESS,0,NONE,RRN33832286853
TXN000001791,2026-03-08 14:55:34,CUST000820,ACC00000820,UPI,Debit,1180.8,INR,MER00068,Utilities,Ahmedabad,Gujarat,23.04333,72.58854,DEV00082001,Trusted,172.41.7.57,4,0,0,0.16,19.0,APPROVE,SUCCESS,0,NONE,RRN36533722023
TXN000020502,2026-03-08 14:55:46,CUST000690,ACC00000690,ATM,Debit,6579.18,INR,CASH,Cash Withdrawal,Delhi,Delhi,28.58728,77.20424,DEV00069001,Known,172.2.82.241,4,0,0,1.366,26.2,APPROVE,SUCCESS,0,NONE,RRN75409639354
TXN000012936,2026-03-08 14:57:41,CUST001507,ACC00001507,IMPS,Debit,2408.81,INR,MER00332,E-commerce,Bengaluru,Karnataka,12.98875,77.60512,DEV00150702,Known,172.186.51.126,2,0,0,1.33,27.7,APPROVE,SUCCESS,0,NONE,RRN12301418809
TXN000021426,2026-03-08 14:58:51,CUST001312,ACC00001312,ATM,Debit,1210.12,INR,CASH,Cash Withdrawal,Ahmedabad,Gujarat,22.99778,72.54668,DEV00131201,Trusted,172.176.85.126,0,0,0,0.268,9.6,APPROVE,SUCCESS,0,NONE,RRN51163747721
TXN000029286,2026-03-08 15:03:08,CUST000212,ACC00000212,UPI,Debit,461.04,INR,MER00412,Electronics,Kochi,Kerala,9.92602,76.26674,DEV00021202,New,172.36.117.185,2,0,0,0.081,28.0,APPROVE,SUCCESS,0,NONE,RRN45011411416
TXN000009892,2026-03-08 15:15:36,CUST000648,ACC00000648,UPI,Debit,18942.05,INR,MER00441,Healthcare,Hyderabad,Telangana,17.38387,78.51234,DEV00064802,Trusted,172.142.39.226,4,0,0,32.483,31.5,APPROVE,SUCCESS,0,NONE,RRN36882016795
TXN000018526,2026-03-08 15:16:59,CUST001103,ACC00001103,NEFT,Debit,1034.69,INR,MER00376,Grocery,Kochi,Kerala,9.91803,76.24185,DEV00110301,Trusted,172.26.74.40,3,0,0,0.323,17.5,APPROVE,SUCCESS,0,NONE,RRN25319168130
TXN000005778,2026-03-08 15:30:25,CUST001480,ACC00001480,Internet Banking,Debit,3200.67,INR,MER00328,Restaurants,Jaipur,Rajasthan,26.89755,75.78568,DEV00148001,New,172.28.23.39,3,0,0,1.273,46.6,APPROVE,SUCCESS,0,NONE,RRN84280753051
TXN000002262,2026-03-08 15:31:05,CUST001146,ACC00001146,Mobile Banking,Debit,2588.15,INR,MER00077,Education,Chennai,Tamil Nadu,13.05986,80.29478,DEV00114601,New,172.12.9.40,1,0,0,2.279,54.9,APPROVE,SUCCESS,0,NONE,RRN27951335174
TXN000016559,2026-03-08 15:31:19,CUST001391,ACC00001391,Branch,Debit,9996.5,INR,MER00108,Education,Bengaluru,Karnataka,12.95173,77.56628,DEV00139101,Known,172.59.66.77,4,0,0,1.302,25.2,APPROVE,SUCCESS,0,NONE,RRN61473260346
TXN000046640,2026-03-08 15:31:26,CUST000817,ACC00000817,Mobile Banking,Debit,3742.83,INR,MER00138,Electronics,Kolkata,West Bengal,22.57282,88.33921,DEV00081701,Trusted,172.140.186.13,3,0,0,0.66,17.9,APPROVE,SUCCESS,0,NONE,RRN17313461335
TXN000006913,2026-03-08 15:37:08,CUST000147,ACC00000147,ATM,Debit,9836.6,INR,CASH,Cash Withdrawal,Kochi,Kerala,9.94612,76.25079,DEV00014701,Trusted,172.163.27.188,4,0,0,11.024,32.1,APPROVE,SUCCESS,0,NONE,RRN78819590484
TXN000044095,2026-03-08 15:57:07,CUST000918,ACC00000918,ATM,Debit,6808.85,INR,CASH,Cash Withdrawal,Pune,Maharashtra,18.53726,73.86803,DEV00091801,Trusted,172.95.176.90,1,0,0,5.069,32.6,APPROVE,SUCCESS,0,NONE,RRN61757611777
TXN000036004,2026-03-08 16:10:02,CUST000372,ACC00000372,NEFT,Debit,903.54,INR,MER00199,Education,Chennai,Tamil Nadu,13.08274,80.26934,DEV00037201,Known,172.4.144.38,4,0,0,0.247,17.5,APPROVE,SUCCESS,0,NONE,RRN70451742153
TXN000012646,2026-03-08 16:24:29,CUST000097,ACC00000097,Mobile Banking,Debit,229624.4,INR,MER00421,Grocery,Chennai,Tamil Nadu,13.0752,80.26582,DEV00009702,Known,172.146.50.59,3,0,0,82.937,54.0,APPROVE,SUCCESS,1,MULE_TRANSFER,RRN75925308973
TXN000014414,2026-03-08 16:27:04,CUST000116,ACC00000116,Internet Banking,Debit,903.1,INR,MER00043,Grocery,Pune,Maharashtra,18.51459,73.872,DEV00011601,Known,172.164.57.222,4,0,0,0.439,16.7,APPROVE,SUCCESS,0,NONE,RRN59330838023
TXN000015997,2026-03-08 16:28:06,CUST000714,ACC00000714,IMPS,Debit,220.74,INR,MER00179,Restaurants,Kolkata,West Bengal,22.59066,88.38732,DEV00071402,Known,172.247.63.57,3,0,0,0.067,11.3,APPROVE,SUCCESS,0,NONE,RRN85665808042
TXN000034044,2026-03-08 16:29:34,CUST000334,ACC00000334,POS,Debit,15101.8,INR,MER00049,Electronics,Ahmedabad,Gujarat,23.00227,72.56464,DEV00033401,Known,172.44.136.167,0,0,0,13.114,25.6,APPROVE,SUCCESS,0,NONE,RRN47829648404
TXN000041017,2026-03-08 16:37:42,CUST001241,ACC00001241,NEFT,Debit,3921.7,INR,MER00113,Utilities,Bengaluru,Karnataka,12.9703,77.57877,DEV00124102,Trusted,172.17.164.100,1,0,0,5.621,31.1,APPROVE,SUCCESS,0,NONE,RRN21976209051
TXN000000257,2026-03-08 16:43:01,CUST001426,ACC00001426,Mobile Banking,Debit,623.53,INR,MER00202,Healthcare,Chennai,Tamil Nadu,13.07552,80.25077,DEV00142601,Trusted,172.7.1.115,3,0,0,0.166,17.6,APPROVE,SUCCESS,0,NONE,RRN94259215747
TXN000029063,2026-03-08 16:50:06,CUST000122,ACC00000122,Mobile Banking,Debit,227.94,INR,MER00017,Healthcare,Hyderabad,Telangana,17.40575,78.49713,DEV00012202,Trusted,172.63.116.76,1,0,0,0.182,11.0,APPROVE,SUCCESS,0,NONE,RRN77122547181
TXN000044115,2026-03-08 16:51:49,CUST000990,ACC00000990,ATM,Debit,773.53,INR,CASH,Cash Withdrawal,Chennai,Tamil Nadu,13.07107,80.25079,DEV00099001,New,172.115.176.132,2,0,0,1.398,47.4,APPROVE,SUCCESS,0,NONE,RRN85964098811
TXN000010058,2026-03-08 17:15:57,CUST001911,ACC00001911,UPI,Debit,790.66,INR,MER00413,E-commerce,Ahmedabad,Gujarat,22.99704,72.58944,DEV00191102,Known,172.58.40.252,0,0,0,0.68,17.5,APPROVE,SUCCESS,0,NONE,RRN30879638589
TXN000008931,2026-03-08 17:22:48,CUST001281,ACC00001281,POS,Debit,2291.49,INR,MER00462,Utilities,Ahmedabad,Gujarat,23.0371,72.59078,DEV00128101,Known,172.181.35.51,3,0,0,1.626,34.0,APPROVE,SUCCESS,0,NONE,RRN58394021125
TXN000044941,2026-03-08 17:31:40,CUST001486,ACC00001486,Mobile Banking,Debit,5273.13,INR,MER00227,Electronics,Ahmedabad,Gujarat,23.01683,72.56755,DEV00148601,New,172.191.179.82,4,0,0,0.534,43.4,APPROVE,SUCCESS,0,NONE,RRN27280462729
TXN000024684,2026-03-08 17:34:02,CUST000829,ACC00000829,RTGS,Debit,1005490.4,INR,MER00334,Grocery,Mumbai,Maharashtra,19.09434,72.87167,DEV00082901,Trusted,172.184.98.28,4,0,0,89.453,36.0,APPROVE,SUCCESS,0,NONE,RRN56843781586
TXN000045458,2026-03-08 17:34:21,CUST001937,ACC00001937,NEFT,Debit,8256.27,INR,MER00114,Healthcare,Bengaluru,Karnataka,12.99168,77.58341,DEV00193701,Trusted,172.208.181.18,4,0,0,15.046,38.4,APPROVE,SUCCESS,0,NONE,RRN41446627596
TXN000001708,2026-03-08 17:35:27,CUST001452,ACC00001452,NEFT,Debit,779.74,INR,MER00127,Fuel,Kolkata,West Bengal,22.55866,88.35605,DEV00145201,Trusted,172.208.6.166,1,0,0,0.749,16.3,APPROVE,SUCCESS,0,NONE,RRN70968236845
TXN000024997,2026-03-08 17:38:15,CUST000214,ACC00000214,POS,Debit,435.04,INR,MER00411,Travel,Kochi,Kerala,9.95006,76.27589,DEV00021401,Trusted,172.247.99.183,4,0,0,0.047,20.4,APPROVE,SUCCESS,0,NONE,RRN23899772221
TXN000011424,2026-03-08 17:39:44,CUST000799,ACC00000799,UPI,Debit,2213.08,INR,MER00100,Restaurants,Ahmedabad,Gujarat,23.02417,72.56959,DEV00079901,Known,172.174.45.122,0,0,0,0.591,13.3,APPROVE,SUCCESS,0,NONE,RRN11119467972
TXN000005151,2026-03-08 17:50:46,CUST000345,ACC00000345,Internet Banking,Debit,1187.1,INR,MER00308,Utilities,Ahmedabad,Gujarat,23.03859,72.57323,DEV00034501,New,172.151.20.44,4,0,0,0.045,32.3,APPROVE,SUCCESS,0,NONE,RRN58874260519
TXN000025015,2026-03-08 18:03:44,CUST000778,ACC00000778,UPI,Debit,1120.07,INR,MER00275,Grocery,Kolkata,West Bengal,22.56401,88.35114,DEV00077801,New,172.15.100.186,1,0,0,0.228,31.3,APPROVE,SUCCESS,0,NONE,RRN32315248519
TXN000028593,2026-03-08 18:10:50,CUST000537,ACC00000537,UPI,Debit,2861.82,INR,MER00048,Jewellery,Ahmedabad,Gujarat,23.05002,72.55625,DEV00053701,Known,172.93.114.213,0,0,0,0.376,12.0,APPROVE,SUCCESS,0,NONE,RRN46332862524
TXN000047096,2026-03-08 18:18:10,CUST001284,ACC00001284,Mobile Banking,Debit,1537.29,INR,MER00370,E-commerce,Hyderabad,Telangana,17.39428,78.50801,DEV00128402,New,172.96.188.177,1,0,0,0.57,37.9,APPROVE,SUCCESS,0,NONE,RRN66952155072
TXN000034318,2026-03-08 18:32:30,CUST001413,ACC00001413,Mobile Banking,Debit,2485.09,INR,MER00445,Travel,Ahmedabad,Gujarat,23.05131,72.5657,DEV00141302,Trusted,172.68.137.143,3,0,0,6.881,31.9,APPROVE,SUCCESS,0,NONE,RRN74520483411
TXN000025036,2026-03-08 18:37:39,CUST001885,ACC00001885,POS,Debit,1377.22,INR,MER00025,Jewellery,Mumbai,Maharashtra,19.09292,72.87253,DEV00188502,Trusted,172.36.100.7,3,0,0,1.693,34.0,APPROVE,SUCCESS,0,NONE,RRN84502549549
TXN000005806,2026-03-08 18:37:51,CUST000931,ACC00000931,Mobile Banking,Debit,11200.89,INR,MER00034,E-commerce,Kolkata,West Bengal,22.54588,88.35898,DEV00093101,Known,172.56.23.192,4,0,0,3.865,32.9,APPROVE,SUCCESS,0,NONE,RRN96679256740
TXN000047443,2026-03-08 18:53:25,CUST000761,ACC00000761,NEFT,Debit,1106.37,INR,MER00093,E-commerce,Kolkata,West Bengal,22.60086,88.35185,DEV00076103,Known,172.193.189.125,4,0,0,0.259,20.6,APPROVE,SUCCESS,0,NONE,RRN70776181018
TXN000031393,2026-03-08 18:58:11,CUST000336,ACC00000336,Mobile Banking,Debit,2408.18,INR,MER00380,E-commerce,Delhi,Delhi,28.60626,77.22327,DEV00033603,Known,172.143.125.36,3,0,0,2.499,34.2,APPROVE,SUCCESS,0,NONE,RRN80160678468
TXN000013220,2026-03-08 19:02:11,CUST001400,ACC00001400,UPI,Debit,4537.81,INR,MER00049,Electronics,Hyderabad,Telangana,17.40097,78.50786,DEV00140002,Known,172.220.52.11,3,0,0,3.355,35.9,APPROVE,SUCCESS,0,NONE,RRN19362837416
TXN000000781,2026-03-08 19:07:15,CUST000077,ACC00000077,Mobile Banking,Debit,4689.98,INR,MER00414,Gaming,Kolkata,West Bengal,22.58832,88.39102,DEV00007701,New,172.31.3.44,2,0,0,2.448,51.4,APPROVE,SUCCESS,0,NONE,RRN63508839878
TXN000019005,2026-03-08 19:13:25,CUST000473,ACC00000473,IMPS,Debit,2217.72,INR,MER00428,E-commerce,Chennai,Tamil Nadu,13.09148,80.24993,DEV00047301,New,172.5.76.17,4,0,0,0.561,39.5,APPROVE,SUCCESS,0,NONE,RRN86888667774
TXN000025089,2026-03-08 19:14:10,CUST001627,ACC00001627,IMPS,Debit,717.75,INR,MER00445,Travel,Kochi,Kerala,9.96027,76.29557,DEV00162702,New,172.89.100.104,2,0,0,0.015,33.0,APPROVE,SUCCESS,0,NONE,RRN11137611393
