alert_id,transaction_id,customer_id,alert_ts,fraud_risk_score,priority,fraud_type,decision,alert_status,queue,age_minutes
ALT00000587,TXN000035159,CUST000410,2026-04-04 02:04:07,68.0,Medium,ATM_CASHOUT,CHALLENGE,Open,Fraud Ops - C,19
ALT00000588,TXN000049446,CUST000941,2026-04-04 04:14:24,69.6,Medium,VELOCITY_ABUSE,CHALLENGE,Investigating,Fraud Ops - B,184
ALT00000589,TXN000019864,CUST001577,2026-04-04 12:24:25,52.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - A,91
ALT00000590,TXN000012226,CUST000288,2026-04-04 12:46:54,52.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - A,101
ALT00000591,TXN000041028,CUST001864,2026-04-04 14:25:55,48.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - A,18
ALT00000592,TXN000017931,CUST001557,2026-04-04 15:49:36,50.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - B,6
ALT00000593,TXN000003608,CUST000377,2026-04-05 00:02:19,78.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,217
ALT00000594,TXN000034375,CUST001423,2026-04-05 01:39:58,68.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,233
ALT00000595,TXN000038108,CUST001438,2026-04-05 02:01:52,65.0,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,162
ALT00000596,TXN000003510,CUST001376,2026-04-05 03:11:13,67.0,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,42
ALT00000597,TXN000006374,CUST000200,2026-04-05 05:35:56,56.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - B,208
ALT00000598,TXN000022495,CUST001094,2026-04-05 07:05:20,99,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - C,85
ALT00000599,TXN000015192,CUST000766,2026-04-05 08:58:07,68.0,Medium,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - A,169
ALT00000600,TXN000033332,CUST000017,2026-04-05 12:16:34,93.8,Critical,ACCOUNT_TAKEOVER,DECLINE,Investigating,Fraud Ops - C,82
ALT00000601,TXN000023025,CUST001756,2026-04-06 00:33:00,65.2,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,232
ALT00000602,TXN000010728,CUST001699,2026-04-06 00:33:38,74.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,127
ALT00000603,TXN000038336,CUST001729,2026-04-06 01:32:32,86.0,High,MERCHANT_COLLUSION,DECLINE,Open,Fraud Ops - B,220
ALT00000604,TXN000026843,CUST000473,2026-04-06 03:24:43,65.0,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,191
ALT00000605,TXN000001776,CUST000377,2026-04-06 03:52:03,67.3,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,39
ALT00000606,TXN000027286,CUST001276,2026-04-06 04:30:11,69.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,236
ALT00000607,TXN000039510,CUST000305,2026-04-06 04:43:16,66.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Open,Fraud Ops - A,46
ALT00000608,TXN000040713,CUST000611,2026-04-06 12:28:12,52.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - A,83
ALT00000609,TXN000002070,CUST000613,2026-04-06 16:36:05,49.5,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - A,7
ALT00000610,TXN000039254,CUST000254,2026-04-07 00:00:39,72.0,Medium,ATM_CASHOUT,CHALLENGE,Open,Fraud Ops - C,16
ALT00000611,TXN000035418,CUST001102,2026-04-07 00:11:30,65.8,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,60
ALT00000612,TXN000010896,CUST000134,2026-04-07 00:40:37,65.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,53
ALT00000613,TXN000028389,CUST001701,2026-04-07 00:53:38,78.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,75
ALT00000614,TXN000036748,CUST001799,2026-04-07 00:57:58,99,Critical,CARD_NOT_PRESENT,DECLINE,Open,Fraud Ops - C,108
ALT00000615,TXN000032259,CUST000034,2026-04-07 02:08:25,65.6,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,87
ALT00000616,TXN000001994,CUST000606,2026-04-07 02:36:50,94.0,Critical,MULE_TRANSFER,DECLINE,Closed,Fraud Ops - C,45
ALT00000617,TXN000040002,CUST000286,2026-04-07 03:29:11,65.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,195
ALT00000618,TXN000013040,CUST001139,2026-04-07 04:43:50,92.0,Critical,ATM_CASHOUT,DECLINE,Closed,Fraud Ops - A,8
ALT00000619,TXN000048455,CUST000682,2026-04-07 12:19:45,48.3,Medium,CARD_TESTING,APPROVE,Closed,Fraud Ops - C,45
ALT00000620,TXN000046125,CUST001562,2026-04-08 01:36:43,70.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,98
ALT00000621,TXN000046393,CUST000590,2026-04-08 01:36:46,72.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,25
ALT00000622,TXN000021430,CUST001048,2026-04-08 03:17:38,67.2,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,119
ALT00000623,TXN000015801,CUST000677,2026-04-08 04:01:29,65.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,32
ALT00000624,TXN000018088,CUST000350,2026-04-08 04:29:45,68.3,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,8
ALT00000625,TXN000037993,CUST000024,2026-04-08 20:06:06,68.0,Medium,ATM_CASHOUT,CHALLENGE,Open,Fraud Ops - B,34
ALT00000626,TXN000013476,CUST000338,2026-04-09 00:02:51,75.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,141
ALT00000627,TXN000039090,CUST001254,2026-04-09 01:01:28,70.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,146
ALT00000628,TXN000036020,CUST001633,2026-04-09 01:08:47,72.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,163
ALT00000629,TXN000000848,CUST000139,2026-04-09 01:12:52,78.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,98
ALT00000630,TXN000017961,CUST001689,2026-04-09 02:04:30,69.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,88
ALT00000631,TXN000009374,CUST001313,2026-04-09 02:19:24,68.0,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,212
ALT00000632,TXN000002680,CUST001662,2026-04-09 02:44:38,69.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,215
ALT00000633,TXN000040535,CUST001461,2026-04-09 03:08:25,68.1,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,206
ALT00000634,TXN000037129,CUST000085,2026-04-09 03:11:45,72.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,230
ALT00000635,TXN000011981,CUST001782,2026-04-09 03:21:54,74.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,112
ALT00000636,TXN000018339,CUST000391,2026-04-09 04:53:53,70.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,46
ALT00000637,TXN000010311,CUST000523,2026-04-09 11:05:33,89.4,High,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - B,161
ALT00000638,TXN000024171,CUST000692,2026-04-09 15:12:34,49.3,Medium,VELOCITY_ABUSE,APPROVE,Investigating,Fraud Ops - A,229
ALT00000639,TXN000008192,CUST000623,2026-04-09 20:56:27,40.1,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - B,48
ALT00000640,TXN000037842,CUST001141,2026-04-10 00:09:10,70.3,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,58
ALT00000641,TXN000029064,CUST001725,2026-04-10 00:11:14,67.8,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,46
ALT00000642,TXN000047611,CUST000349,2026-04-10 00:50:09,67.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,79
ALT00000643,TXN000047658,CUST001361,2026-04-10 01:47:49,90.0,Critical,ATM_CASHOUT,DECLINE,Investigating,Fraud Ops - B,103
ALT00000644,TXN000045057,CUST001481,2026-04-10 02:41:44,78.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,129
ALT00000645,TXN000030130,CUST000582,2026-04-10 07:03:02,50.0,Medium,MULE_TRANSFER,APPROVE,Investigating,Fraud Ops - B,81
ALT00000646,TXN000018199,CUST000978,2026-04-10 10:09:57,60.0,Medium,VELOCITY_ABUSE,APPROVE,Investigating,Fraud Ops - A,72
ALT00000647,TXN000019843,CUST001481,2026-04-10 13:34:55,52.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - C,188
ALT00000648,TXN000001481,CUST001490,2026-04-10 21:07:10,91.2,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - A,234
ALT00000649,TXN000011926,CUST000646,2026-04-10 23:13:00,99,Critical,ACCOUNT_TAKEOVER,DECLINE,Investigating,Fraud Ops - B,190
ALT00000650,TXN000029100,CUST001432,2026-04-10 23:28:11,48.0,Medium,MERCHANT_COLLUSION,APPROVE,Closed,Fraud Ops - A,224
ALT00000651,TXN000012617,CUST000889,2026-04-11 00:08:26,69.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,81
ALT00000652,TXN000021634,CUST000180,2026-04-11 02:33:07,74.0,Medium,ATM_CASHOUT,CHALLENGE,Investigating,Fraud Ops - C,210
ALT00000653,TXN000037215,CUST001874,2026-04-11 04:11:08,77.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,84
ALT00000654,TXN000048792,CUST001683,2026-04-11 04:19:03,73.8,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,71
ALT00000655,TXN000025949,CUST000614,2026-04-11 04:40:01,71.5,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,26
ALT00000656,TXN000002164,CUST001893,2026-04-11 08:41:29,43.6,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Investigating,Fraud Ops - B,154
ALT00000657,TXN000017176,CUST001550,2026-04-11 18:55:53,54.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - C,62
ALT00000658,TXN000031582,CUST000407,2026-04-12 00:32:18,66.0,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,148
ALT00000659,TXN000033096,CUST001992,2026-04-12 04:00:01,65.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,210
ALT00000660,TXN000018750,CUST000949,2026-04-12 04:25:44,69.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,10
ALT00000661,TXN000009718,CUST001449,2026-04-12 04:50:00,66.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,211
ALT00000662,TXN000036754,CUST001480,2026-04-12 05:06:56,81.8,High,IMPOSSIBLE_TRAVEL,CHALLENGE,Open,Fraud Ops - A,43
ALT00000663,TXN000026414,CUST000443,2026-04-12 08:20:18,48.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - C,44
ALT00000664,TXN000031226,CUST000148,2026-04-12 10:49:54,68.0,Medium,VELOCITY_ABUSE,CHALLENGE,Closed,Fraud Ops - B,38
ALT00000665,TXN000018067,CUST000921,2026-04-12 11:56:04,74.0,Medium,MULE_TRANSFER,CHALLENGE,Closed,Fraud Ops - C,222
ALT00000666,TXN000001629,CUST001848,2026-04-12 17:44:03,54.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - C,21
ALT00000667,TXN000017068,CUST001520,2026-04-12 17:44:04,56.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - A,111
ALT00000668,TXN000040498,CUST001191,2026-04-13 00:16:23,99,Critical,CARD_NOT_PRESENT,DECLINE,Investigating,Fraud Ops - A,134
ALT00000669,TXN000001486,CUST000821,2026-04-13 00:57:24,67.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,222
ALT00000670,TXN000018169,CUST000803,2026-04-13 02:40:46,65.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,131
ALT00000671,TXN000013109,CUST000141,2026-04-13 03:27:03,70.7,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,152
ALT00000672,TXN000045819,CUST001758,2026-04-13 03:48:04,68.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,122
ALT00000673,TXN000030249,CUST000212,2026-04-13 06:44:16,48.1,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - A,73
ALT00000674,TXN000016867,CUST000485,2026-04-13 13:05:45,88.8,High,ACCOUNT_TAKEOVER,DECLINE,Closed,Fraud Ops - C,146
ALT00000675,TXN000010282,CUST001798,2026-04-13 16:49:02,48.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - B,224
ALT00000676,TXN000001485,CUST001317,2026-04-13 19:18:25,40.3,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - B,122
ALT00000677,TXN000034812,CUST000286,2026-04-14 00:20:09,86.0,High,MULE_TRANSFER,DECLINE,Open,Fraud Ops - A,126
ALT00000678,TXN000025415,CUST001776,2026-04-14 02:47:07,74.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,36
ALT00000679,TXN000035332,CUST001507,2026-04-14 03:37:09,73.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,81
ALT00000680,TXN000035250,CUST000409,2026-04-14 03:39:36,74.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,72
ALT00000681,TXN000030464,CUST001902,2026-04-14 16:30:17,76.4,Medium,CARD_NOT_PRESENT,CHALLENGE,Investigating,Fraud Ops - C,196
ALT00000682,TXN000000714,CUST001278,2026-04-14 23:34:21,48.0,Medium,CARD_TESTING,APPROVE,Investigating,Fraud Ops - A,190
ALT00000683,TXN000040186,CUST001036,2026-04-15 00:15:13,70.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,117
ALT00000684,TXN000002277,CUST001782,2026-04-15 00:24:35,71.0,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,201
ALT00000685,TXN000005505,CUST000500,2026-04-15 01:39:28,65.5,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,100
ALT00000686,TXN000026771,CUST000105,2026-04-15 01:56:30,76.2,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,202
ALT00000687,TXN000022635,CUST001922,2026-04-15 02:27:46,70.2,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,192
ALT00000688,TXN000002467,CUST000500,2026-04-15 03:21:01,66.0,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Investigating,Fraud Ops - C,104
ALT00000689,TXN000039846,CUST001957,2026-04-15 04:15:23,94.0,Critical,ATM_CASHOUT,DECLINE,Open,Fraud Ops - A,27
ALT00000690,TXN000046844,CUST000934,2026-04-15 04:27:16,71.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,60
ALT00000691,TXN000025278,CUST000407,2026-04-16 00:18:35,73.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,92
ALT00000692,TXN000030009,CUST001944,2026-04-16 00:35:47,67.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,205
ALT00000693,TXN000005332,CUST001158,2026-04-16 00:44:25,69.3,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,6
ALT00000694,TXN000037377,CUST000261,2026-04-16 02:13:40,70.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,228
ALT00000695,TXN000027213,CUST000407,2026-04-16 02:50:31,67.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,106
ALT00000696,TXN000003729,CUST001367,2026-04-16 06:01:59,49.2,Medium,CARD_TESTING,APPROVE,Closed,Fraud Ops - C,196
ALT00000697,TXN000005349,CUST000652,2026-04-16 10:46:20,74.9,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Closed,Fraud Ops - C,198
ALT00000698,TXN000045021,CUST001949,2026-04-16 16:47:09,69.3,Medium,CARD_NOT_PRESENT,CHALLENGE,Investigating,Fraud Ops - B,167
ALT00000699,TXN000035872,CUST000588,2026-04-16 17:11:49,45.4,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - C,78
ALT00000700,TXN000008568,CUST001234,2026-04-17 00:54:53,74.0,Medium,MULE_TRANSFER,CHALLENGE,Closed,Fraud Ops - A,165
ALT00000701,TXN000035071,CUST000513,2026-04-17 00:58:42,66.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,225
ALT00000702,TXN000036383,CUST001275,2026-04-17 01:32:43,66.7,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,16
ALT00000703,TXN000048801,CUST001907,2026-04-17 02:51:27,70.7,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,31
ALT00000704,TXN000002960,CUST000220,2026-04-17 04:49:20,67.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,45
ALT00000705,TXN000049186,CUST001921,2026-04-17 08:42:01,93.3,Critical,ACCOUNT_TAKEOVER,DECLINE,Investigating,Fraud Ops - C,203
ALT00000706,TXN000025496,CUST001161,2026-04-17 09:26:47,58.2,Medium,CARD_NOT_PRESENT,APPROVE,Open,Fraud Ops - A,193
ALT00000707,TXN000001239,CUST000122,2026-04-17 09:48:17,52.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - B,194
ALT00000708,TXN000017975,CUST000976,2026-04-17 12:27:56,60.7,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Investigating,Fraud Ops - B,53
ALT00000709,TXN000028262,CUST000144,2026-04-17 13:08:09,68.0,Medium,ATM_CASHOUT,CHALLENGE,Closed,Fraud Ops - B,142
ALT00000710,TXN000010531,CUST001317,2026-04-17 13:56:29,83.7,High,ACCOUNT_TAKEOVER,CHALLENGE,Open,Fraud Ops - C,94
ALT00000711,TXN000030414,CUST001940,2026-04-17 17:40:56,52.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - B,112
ALT00000712,TXN000000314,CUST001908,2026-04-18 01:57:36,67.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,96
ALT00000713,TXN000042494,CUST001348,2026-04-18 03:31:52,68.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,225
ALT00000714,TXN000045719,CUST001552,2026-04-18 04:49:55,69.1,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,20
ALT00000715,TXN000020655,CUST000468,2026-04-18 04:54:59,74.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,84
ALT00000716,TXN000023269,CUST000527,2026-04-18 09:16:55,82.7,High,ACCOUNT_TAKEOVER,CHALLENGE,Open,Fraud Ops - A,58
ALT00000717,TXN000023531,CUST000637,2026-04-18 11:05:12,63.5,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Investigating,Fraud Ops - C,167
ALT00000718,TXN000031638,CUST001767,2026-04-18 23:54:44,48.4,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - B,93
ALT00000719,TXN000036370,CUST001309,2026-04-19 00:15:17,65.7,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,231
ALT00000720,TXN000013074,CUST000949,2026-04-19 00:37:51,66.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,208
ALT00000721,TXN000045987,CUST001709,2026-04-19 00:44:54,78.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,47
ALT00000722,TXN000035799,CUST001712,2026-04-19 02:24:59,65.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,25
ALT00000723,TXN000011912,CUST000798,2026-04-19 02:32:35,69.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,225
ALT00000724,TXN000004208,CUST001415,2026-04-19 02:44:51,65.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,99
ALT00000725,TXN000001119,CUST000935,2026-04-19 03:12:00,74.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,19
ALT00000726,TXN000020880,CUST000724,2026-04-19 13:39:06,89.0,High,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - C,31
ALT00000727,TXN000039345,CUST000354,2026-04-19 19:05:15,70.0,Medium,ATM_CASHOUT,CHALLENGE,Open,Fraud Ops - C,222
ALT00000728,TXN000045510,CUST000699,2026-04-19 21:17:32,38.6,Medium,CARD_TESTING,APPROVE,Investigating,Fraud Ops - B,36
ALT00000729,TXN000033152,CUST000626,2026-04-19 21:34:12,97.0,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - B,223
ALT00000730,TXN000012174,CUST001396,2026-04-19 21:38:18,56.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - C,33
ALT00000731,TXN000001063,CUST001645,2026-04-19 23:39:15,56.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - C,43
ALT00000732,TXN000033470,CUST001068,2026-04-20 00:38:37,70.0,Medium,ATM_CASHOUT,CHALLENGE,Open,Fraud Ops - A,200
ALT00000733,TXN000020511,CUST000725,2026-04-20 00:43:48,65.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,94
ALT00000734,TXN000015888,CUST000612,2026-04-20 01:09:04,66.2,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,238
ALT00000735,TXN000011736,CUST001903,2026-04-20 02:13:21,70.1,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,70
ALT00000736,TXN000016609,CUST000335,2026-04-20 08:05:51,95,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - B,71
ALT00000737,TXN000016411,CUST001335,2026-04-20 13:22:18,94.9,Critical,CARD_NOT_PRESENT,DECLINE,Closed,Fraud Ops - B,25
ALT00000738,TXN000016726,CUST001677,2026-04-20 13:41:09,93.2,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - B,91
ALT00000739,TXN000018111,CUST001426,2026-04-20 14:12:02,48.0,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - B,82
ALT00000740,TXN000000107,CUST000638,2026-04-21 02:32:48,71.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,202
ALT00000741,TXN000043231,CUST000703,2026-04-21 02:48:03,72.0,Medium,ATM_CASHOUT,CHALLENGE,Investigating,Fraud Ops - C,216
ALT00000742,TXN000007827,CUST001282,2026-04-21 03:10:03,74.0,Medium,ATM_CASHOUT,CHALLENGE,Open,Fraud Ops - B,92
ALT00000743,TXN000014975,CUST000822,2026-04-21 10:43:19,86.9,High,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - A,148
ALT00000744,TXN000001946,CUST001090,2026-04-21 21:44:56,48.5,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - C,44
ALT00000745,TXN000034999,CUST000520,2026-04-22 00:00:45,71.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,155
ALT00000746,TXN000007853,CUST001758,2026-04-22 00:04:49,75.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,82
ALT00000747,TXN000013328,CUST001789,2026-04-22 02:40:05,75.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,14
ALT00000748,TXN000015831,CUST000696,2026-04-22 04:01:15,69.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,197
ALT00000749,TXN000018797,CUST001875,2026-04-22 04:08:49,68.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,181
ALT00000750,TXN000020950,CUST000965,2026-04-22 04:19:57,76.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,210
ALT00000751,TXN000037970,CUST000995,2026-04-22 14:08:16,48.0,Medium,CARD_TESTING,APPROVE,Closed,Fraud Ops - A,70
ALT00000752,TXN000022673,CUST000020,2026-04-22 16:50:49,70.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Open,Fraud Ops - C,56
ALT00000753,TXN000030558,CUST000600,2026-04-22 23:14:26,66.4,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - B,168
ALT00000754,TXN000038152,CUST000778,2026-04-23 00:02:32,93.5,Critical,CARD_NOT_PRESENT,DECLINE,Closed,Fraud Ops - B,50
ALT00000755,TXN000003459,CUST000806,2026-04-23 00:09:31,69.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,198
ALT00000756,TXN000020995,CUST000328,2026-04-23 02:24:09,70.6,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,135
ALT00000757,TXN000001411,CUST000296,2026-04-23 03:02:08,92.0,Critical,MULE_TRANSFER,DECLINE,Open,Fraud Ops - C,109
ALT00000758,TXN000036534,CUST001819,2026-04-23 07:56:30,54.8,Medium,VELOCITY_ABUSE,APPROVE,Investigating,Fraud Ops - A,5
ALT00000759,TXN000029069,CUST001688,2026-04-23 19:32:58,48.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - A,22
ALT00000760,TXN000040688,CUST000285,2026-04-24 00:32:58,67.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,90
ALT00000761,TXN000044038,CUST001141,2026-04-24 01:05:05,69.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,62
ALT00000762,TXN000001723,CUST001831,2026-04-24 01:13:30,66.0,Medium,MULE_TRANSFER,CHALLENGE,Open,Fraud Ops - C,8
ALT00000763,TXN000024450,CUST001413,2026-04-24 01:19:37,67.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,158
ALT00000764,TXN000034159,CUST000338,2026-04-24 01:55:05,66.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,125
ALT00000765,TXN000043430,CUST001399,2026-04-24 02:06:13,67.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,174
ALT00000766,TXN000024962,CUST001036,2026-04-24 02:24:29,67.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,184
ALT00000767,TXN000006479,CUST000031,2026-04-24 02:48:01,68.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,195
ALT00000768,TXN000013405,CUST001220,2026-04-24 03:27:00,74.3,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,117
ALT00000769,TXN000043451,CUST000409,2026-04-24 03:29:23,69.0,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,194
ALT00000770,TXN000016019,CUST001974,2026-04-24 07:51:10,70.4,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Open,Fraud Ops - A,198
ALT00000771,TXN000008100,CUST000130,2026-04-24 13:49:06,54.6,Medium,VELOCITY_ABUSE,APPROVE,Closed,Fraud Ops - B,127
ALT00000772,TXN000013277,CUST000106,2026-04-24 14:22:26,74.0,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Closed,Fraud Ops - B,231
ALT00000773,TXN000013514,CUST001274,2026-04-24 17:46:10,70.0,Medium,ATM_CASHOUT,CHALLENGE,Open,Fraud Ops - A,174
ALT00000774,TXN000003145,CUST001084,2026-04-24 18:36:11,64.2,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - B,225
ALT00000775,TXN000023151,CUST000162,2026-04-24 22:12:24,48.1,Medium,CARD_TESTING,APPROVE,Closed,Fraud Ops - A,100
ALT00000776,TXN000028187,CUST001257,2026-04-25 00:04:22,69.6,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,220
ALT00000777,TXN000000446,CUST000606,2026-04-25 02:07:54,68.6,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,114
ALT00000778,TXN000003306,CUST000223,2026-04-25 02:16:22,68.4,Medium,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - C,84
ALT00000779,TXN000032804,CUST001038,2026-04-25 02:33:57,71.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,198
