device_id,customer_id,device_type,last_ip_address,device_trust_status,first_seen_date
DEV00066002,CUST000660,Android,10.160.1.118,New,2024-02-04
DEV00066101,CUST000661,Windows,10.161.0.171,New,2025-09-17
DEV00066102,CUST000661,POS,10.161.1.53,Trusted,2025-06-23
DEV00066201,CUST000662,Windows,10.162.0.232,New,2025-12-10
DEV00066202,CUST000662,iOS,10.162.1.56,Known,2024-07-16
DEV00066301,CUST000663,iOS,10.163.0.106,Known,2024-10-09
DEV00066401,CUST000664,Android,10.164.0.236,Trusted,2025-02-26
DEV00066501,CUST000665,Windows,10.165.0.78,Trusted,2024-07-05
DEV00066601,CUST000666,ATM,10.166.0.25,Trusted,2025-09-15
DEV00066701,CUST000667,Windows,10.167.0.253,Trusted,2025-01-18
DEV00066702,CUST000667,Android,10.167.1.46,Trusted,2024-05-02
DEV00066801,CUST000668,Android,10.168.0.160,New,2025-08-11
DEV00066802,CUST000668,Windows,10.168.1.218,Known,2025-07-19
DEV00066901,CUST000669,ATM,10.169.0.169,Trusted,2025-02-25
DEV00066902,CUST000669,POS,10.169.1.9,Trusted,2024-05-02
DEV00067001,CUST000670,Windows,10.170.0.34,Known,2024-01-26
DEV00067002,CUST000670,Windows,10.170.1.142,Trusted,2024-09-18
DEV00067101,CUST000671,Android,10.171.0.189,Known,2024-05-09
DEV00067201,CUST000672,Android,10.172.0.111,Trusted,2025-06-30
DEV00067301,CUST000673,Android,10.173.0.21,Trusted,2025-07-13
DEV00067302,CUST000673,Windows,10.173.1.37,Trusted,2024-02-15
DEV00067303,CUST000673,Android,10.173.2.180,Trusted,2025-07-23
DEV00067401,CUST000674,Windows,10.174.0.73,Trusted,2025-11-26
DEV00067501,CUST000675,POS,10.175.0.174,Trusted,2024-06-28
DEV00067502,CUST000675,Windows,10.175.1.187,Known,2024-10-27
DEV00067601,CUST000676,ATM,10.176.0.119,New,2024-10-25
DEV00067602,CUST000676,iOS,10.176.1.37,New,2024-11-28
DEV00067701,CUST000677,Android,10.177.0.5,New,2024-10-05
DEV00067801,CUST000678,ATM,10.178.0.249,Trusted,2025-02-04
DEV00067901,CUST000679,POS,10.179.0.110,Trusted,2024-05-28
DEV00067902,CUST000679,iOS,10.179.1.136,Known,2025-02-16
DEV00068001,CUST000680,POS,10.180.0.88,Known,2024-02-16
DEV00068002,CUST000680,iOS,10.180.1.231,Trusted,2025-03-08
DEV00068101,CUST000681,Windows,10.181.0.21,New,2024-10-15
DEV00068102,CUST000681,POS,10.181.1.231,Known,2025-11-24
DEV00068103,CUST000681,ATM,10.181.2.100,Trusted,2023-12-05
DEV00068201,CUST000682,Windows,10.182.0.155,Trusted,2024-04-10
DEV00068202,CUST000682,iOS,10.182.1.246,Trusted,2025-04-04
DEV00068301,CUST000683,Android,10.183.0.167,New,2025-11-12
DEV00068401,CUST000684,iOS,10.184.0.83,Trusted,2025-09-27
DEV00068402,CUST000684,Android,10.184.1.223,Known,2024-07-15
DEV00068403,CUST000684,ATM,10.184.2.95,Trusted,2025-03-15
DEV00068501,CUST000685,ATM,10.185.0.17,Trusted,2025-09-10
DEV00068601,CUST000686,POS,10.186.0.107,New,2024-02-20
DEV00068701,CUST000687,iOS,10.187.0.129,Known,2025-03-07
DEV00068801,CUST000688,iOS,10.188.0.150,New,2026-01-24
DEV00068901,CUST000689,iOS,10.189.0.194,Known,2025-02-23
DEV00069001,CUST000690,POS,10.190.0.189,Known,2024-02-25
DEV00069101,CUST000691,POS,10.191.0.193,Trusted,2024-09-15
DEV00069102,CUST000691,ATM,10.191.1.144,Known,2024-03-19
DEV00069201,CUST000692,iOS,10.192.0.166,Trusted,2024-11-24
DEV00069202,CUST000692,Windows,10.192.1.20,Known,2024-11-30
DEV00069301,CUST000693,Android,10.193.0.23,Trusted,2024-10-22
DEV00069401,CUST000694,POS,10.194.0.230,Trusted,2024-03-30
DEV00069501,CUST000695,ATM,10.195.0.203,Trusted,2024-01-30
DEV00069502,CUST000695,Android,10.195.1.74,Known,2025-11-02
DEV00069503,CUST000695,POS,10.195.2.95,New,2024-10-05
DEV00069601,CUST000696,ATM,10.196.0.173,New,2025-01-28
DEV00069701,CUST000697,iOS,10.197.0.251,Trusted,2024-02-22
DEV00069702,CUST000697,ATM,10.197.1.21,New,2025-10-09
DEV00069703,CUST000697,POS,10.197.2.140,Trusted,2024-08-17
DEV00069801,CUST000698,ATM,10.198.0.57,Known,2023-12-26
DEV00069802,CUST000698,ATM,10.198.1.177,Trusted,2025-06-14
DEV00069803,CUST000698,ATM,10.198.2.40,Trusted,2024-01-29
DEV00069901,CUST000699,Android,10.199.0.76,Trusted,2025-07-03
DEV00070001,CUST000700,ATM,10.200.0.163,Trusted,2024-03-07
DEV00070002,CUST000700,ATM,10.200.1.251,Trusted,2024-09-07
DEV00070003,CUST000700,Windows,10.200.2.90,Trusted,2025-05-15
DEV00070101,CUST000701,ATM,10.201.0.98,Known,2025-05-29
DEV00070201,CUST000702,POS,10.202.0.47,New,2025-04-25
DEV00070301,CUST000703,Windows,10.203.0.110,Trusted,2024-02-28
DEV00070302,CUST000703,iOS,10.203.1.248,Trusted,2025-07-12
DEV00070303,CUST000703,ATM,10.203.2.125,Trusted,2026-01-26
DEV00070401,CUST000704,iOS,10.204.0.36,Trusted,2024-01-04
DEV00070501,CUST000705,ATM,10.205.0.143,New,2025-11-24
DEV00070502,CUST000705,Android,10.205.1.23,Known,2024-03-22
DEV00070601,CUST000706,Windows,10.206.0.123,Trusted,2024-03-30
DEV00070602,CUST000706,iOS,10.206.1.150,New,2025-10-05
DEV00070603,CUST000706,POS,10.206.2.11,Trusted,2025-07-08
DEV00070701,CUST000707,iOS,10.207.0.221,New,2025-06-27
DEV00070702,CUST000707,iOS,10.207.1.170,New,2024-09-29
DEV00070801,CUST000708,POS,10.208.0.43,Trusted,2024-04-30
DEV00070901,CUST000709,POS,10.209.0.215,Trusted,2023-12-27
DEV00070902,CUST000709,iOS,10.209.1.123,New,2024-04-10
DEV00071001,CUST000710,ATM,10.210.0.167,Known,2025-03-27
DEV00071002,CUST000710,POS,10.210.1.155,Known,2025-03-22
DEV00071101,CUST000711,Windows,10.211.0.137,Trusted,2025-05-19
DEV00071102,CUST000711,Windows,10.211.1.240,Known,2025-04-11
DEV00071201,CUST000712,Windows,10.212.0.49,Known,2024-02-02
DEV00071301,CUST000713,iOS,10.213.0.101,New,2024-01-28
DEV00071302,CUST000713,Windows,10.213.1.239,New,2024-07-30
DEV00071401,CUST000714,ATM,10.214.0.153,Trusted,2024-10-01
DEV00071402,CUST000714,ATM,10.214.1.100,Known,2025-10-01
DEV00071501,CUST000715,POS,10.215.0.16,Trusted,2025-10-09
DEV00071601,CUST000716,POS,10.216.0.82,Trusted,2025-08-09
DEV00071602,CUST000716,ATM,10.216.1.53,Trusted,2025-08-20
DEV00071603,CUST000716,Android,10.216.2.147,Known,2024-09-21
DEV00071701,CUST000717,Android,10.217.0.217,Trusted,2024-12-09
DEV00071801,CUST000718,Android,10.218.0.128,New,2024-11-05
DEV00071802,CUST000718,POS,10.218.1.53,Known,2025-09-06
DEV00071901,CUST000719,Android,10.219.0.176,Trusted,2024-04-11
DEV00071902,CUST000719,Android,10.219.1.116,Trusted,2024-12-29
DEV00072001,CUST000720,iOS,10.220.0.219,Trusted,2025-12-25
DEV00072101,CUST000721,ATM,10.221.0.80,Trusted,2024-08-16
DEV00072201,CUST000722,POS,10.222.0.183,Trusted,2025-11-24
DEV00072301,CUST000723,POS,10.223.0.209,Trusted,2024-09-06
DEV00072302,CUST000723,POS,10.223.1.230,Trusted,2024-12-24
DEV00072401,CUST000724,POS,10.224.0.194,Trusted,2025-11-24
DEV00072501,CUST000725,POS,10.225.0.240,New,2025-08-14
DEV00072502,CUST000725,POS,10.225.1.220,New,2025-09-24
DEV00072601,CUST000726,iOS,10.226.0.116,Trusted,2024-04-07
DEV00072602,CUST000726,Windows,10.226.1.102,Trusted,2025-09-08
DEV00072701,CUST000727,Android,10.227.0.90,New,2025-01-01
DEV00072702,CUST000727,ATM,10.227.1.20,Known,2025-02-02
DEV00072801,CUST000728,Windows,10.228.0.7,New,2024-12-14
DEV00072802,CUST000728,Windows,10.228.1.205,New,2025-02-10
DEV00072803,CUST000728,POS,10.228.2.84,Known,2025-01-20
DEV00072901,CUST000729,Windows,10.229.0.37,Trusted,2023-12-13
DEV00072902,CUST000729,iOS,10.229.1.24,New,2025-04-24
DEV00073001,CUST000730,iOS,10.230.0.220,Trusted,2025-05-05
DEV00073101,CUST000731,POS,10.231.0.141,Known,2024-04-25
DEV00073102,CUST000731,Windows,10.231.1.135,Trusted,2024-03-19
DEV00073103,CUST000731,POS,10.231.2.134,Known,2024-06-02
DEV00073201,CUST000732,iOS,10.232.0.217,Trusted,2025-05-22
DEV00073202,CUST000732,ATM,10.232.1.232,Trusted,2025-10-23
DEV00073203,CUST000732,POS,10.232.2.130,Known,2024-12-05
DEV00073301,CUST000733,ATM,10.233.0.122,Trusted,2025-02-24
DEV00073401,CUST000734,POS,10.234.0.84,New,2025-11-08
DEV00073501,CUST000735,iOS,10.235.0.229,Known,2025-02-27
DEV00073601,CUST000736,Windows,10.236.0.36,Trusted,2024-10-15
DEV00073602,CUST000736,POS,10.236.1.219,Known,2025-08-23
DEV00073603,CUST000736,POS,10.236.2.25,New,2024-05-20
DEV00073701,CUST000737,Windows,10.237.0.54,Trusted,2024-10-16
DEV00073702,CUST000737,iOS,10.237.1.181,Trusted,2025-12-25
DEV00073801,CUST000738,Android,10.238.0.239,Known,2024-02-05
DEV00073802,CUST000738,iOS,10.238.1.230,New,2024-03-31
DEV00073901,CUST000739,Windows,10.239.0.191,New,2024-03-28
DEV00074001,CUST000740,POS,10.240.0.155,New,2025-04-22
DEV00074101,CUST000741,Windows,10.241.0.136,New,2024-08-08
DEV00074102,CUST000741,POS,10.241.1.157,Trusted,2024-11-12
DEV00074103,CUST000741,Android,10.241.2.117,Known,2024-07-29
DEV00074201,CUST000742,ATM,10.242.0.68,Known,2024-04-04
DEV00074301,CUST000743,ATM,10.243.0.5,Known,2023-12-06
DEV00074302,CUST000743,POS,10.243.1.170,Trusted,2024-09-10
DEV00074303,CUST000743,POS,10.243.2.55,Known,2023-11-25
DEV00074401,CUST000744,Windows,10.244.0.44,Known,2024-03-15
DEV00074501,CUST000745,Android,10.245.0.245,Trusted,2025-11-25
DEV00074601,CUST000746,Windows,10.246.0.46,New,2025-07-22
DEV00074701,CUST000747,Windows,10.247.0.219,New,2023-12-19
DEV00074801,CUST000748,ATM,10.248.0.83,Known,2025-07-12
DEV00074802,CUST000748,Android,10.248.1.10,New,2025-07-23
DEV00074901,CUST000749,POS,10.249.0.186,Known,2025-10-01
DEV00074902,CUST000749,POS,10.249.1.208,Trusted,2024-04-18
DEV00074903,CUST000749,Windows,10.249.2.63,Known,2024-07-31
DEV00075001,CUST000750,Windows,10.0.0.20,New,2025-03-22
DEV00075002,CUST000750,Windows,10.0.1.105,Trusted,2026-01-05
DEV00075003,CUST000750,Windows,10.0.2.84,Trusted,2024-02-03
DEV00075101,CUST000751,Android,10.1.0.71,Known,2023-12-15
DEV00075201,CUST000752,Android,10.2.0.169,Known,2025-05-01
DEV00075202,CUST000752,Android,10.2.1.36,Trusted,2025-10-27
DEV00075301,CUST000753,ATM,10.3.0.56,Trusted,2025-08-11
DEV00075401,CUST000754,Windows,10.4.0.35,New,2024-06-06
DEV00075402,CUST000754,ATM,10.4.1.234,Known,2025-05-01
DEV00075501,CUST000755,Android,10.5.0.248,Trusted,2025-09-18
DEV00075502,CUST000755,Android,10.5.1.60,Trusted,2023-12-31
DEV00075503,CUST000755,Android,10.5.2.188,Trusted,2024-03-02
DEV00075601,CUST000756,ATM,10.6.0.97,Known,2024-11-03
DEV00075602,CUST000756,iOS,10.6.1.220,Trusted,2025-07-04
DEV00075701,CUST000757,POS,10.7.0.75,Trusted,2024-12-04
DEV00075702,CUST000757,Android,10.7.1.226,Known,2025-09-09
DEV00075801,CUST000758,Windows,10.8.0.42,New,2025-06-20
DEV00075802,CUST000758,ATM,10.8.1.232,Trusted,2026-01-14
DEV00075901,CUST000759,POS,10.9.0.246,Trusted,2025-05-29
DEV00076001,CUST000760,Android,10.10.0.84,New,2024-06-29
DEV00076101,CUST000761,Windows,10.11.0.25,New,2024-10-05
DEV00076102,CUST000761,POS,10.11.1.51,Trusted,2025-03-05
DEV00076103,CUST000761,Android,10.11.2.220,Known,2025-01-31
DEV00076201,CUST000762,ATM,10.12.0.137,Trusted,2025-10-18
DEV00076202,CUST000762,POS,10.12.1.113,Trusted,2025-06-19
DEV00076301,CUST000763,Android,10.13.0.24,Known,2024-05-29
DEV00076302,CUST000763,POS,10.13.1.192,Trusted,2025-12-17
DEV00076303,CUST000763,ATM,10.13.2.177,Known,2024-07-26
DEV00076401,CUST000764,Windows,10.14.0.193,New,2024-07-11
DEV00076402,CUST000764,iOS,10.14.1.7,Trusted,2024-04-29
DEV00076501,CUST000765,POS,10.15.0.35,Trusted,2025-10-03
DEV00076601,CUST000766,iOS,10.16.0.55,Trusted,2025-08-27
DEV00076701,CUST000767,POS,10.17.0.170,Trusted,2024-10-29
DEV00076702,CUST000767,ATM,10.17.1.45,New,2025-04-21
DEV00076703,CUST000767,Windows,10.17.2.67,Trusted,2024-01-11
DEV00076801,CUST000768,ATM,10.18.0.102,Trusted,2025-12-08
DEV00076802,CUST000768,POS,10.18.1.47,Trusted,2025-09-24
DEV00076803,CUST000768,iOS,10.18.2.233,Trusted,2024-08-29
DEV00076901,CUST000769,iOS,10.19.0.36,Trusted,2024-02-16
DEV00076902,CUST000769,Android,10.19.1.133,Trusted,2024-05-02
DEV00077001,CUST000770,Windows,10.20.0.43,Trusted,2025-11-08
DEV00077101,CUST000771,POS,10.21.0.166,Known,2023-12-23
DEV00077201,CUST000772,POS,10.22.0.202,Trusted,2025-03-16
DEV00077202,CUST000772,ATM,10.22.1.121,Trusted,2024-08-30
DEV00077203,CUST000772,ATM,10.22.2.120,Trusted,2025-12-17
DEV00077301,CUST000773,iOS,10.23.0.106,Trusted,2025-05-01
DEV00077401,CUST000774,iOS,10.24.0.106,New,2024-05-09
DEV00077501,CUST000775,POS,10.25.0.235,Trusted,2025-05-09
DEV00077601,CUST000776,iOS,10.26.0.173,Trusted,2025-09-09
DEV00077701,CUST000777,ATM,10.27.0.55,Trusted,2025-03-20
DEV00077702,CUST000777,Windows,10.27.1.22,New,2025-12-21
DEV00077703,CUST000777,ATM,10.27.2.75,New,2025-08-24
DEV00077801,CUST000778,Android,10.28.0.121,New,2025-03-22
DEV00077901,CUST000779,ATM,10.29.0.157,Trusted,2024-03-13
DEV00078001,CUST000780,ATM,10.30.0.187,Trusted,2025-09-09
DEV00078101,CUST000781,iOS,10.31.0.104,Known,2025-06-14
DEV00078201,CUST000782,POS,10.32.0.185,Trusted,2026-01-21
DEV00078202,CUST000782,iOS,10.32.1.54,Trusted,2026-01-01
DEV00078301,CUST000783,Android,10.33.0.246,New,2026-01-28
DEV00078302,CUST000783,POS,10.33.1.175,Trusted,2024-12-26
DEV00078303,CUST000783,Windows,10.33.2.157,Known,2025-09-16
DEV00078401,CUST000784,Android,10.34.0.151,Trusted,2023-12-19
DEV00078402,CUST000784,ATM,10.34.1.50,Trusted,2024-01-22
DEV00078501,CUST000785,POS,10.35.0.105,Trusted,2025-01-21
DEV00078502,CUST000785,Android,10.35.1.200,Known,2025-06-02
DEV00078503,CUST000785,ATM,10.35.2.240,New,2024-11-19
DEV00078601,CUST000786,ATM,10.36.0.19,Known,2023-12-30
DEV00078701,CUST000787,iOS,10.37.0.160,Trusted,2024-08-12
DEV00078702,CUST000787,Windows,10.37.1.75,Trusted,2025-10-05
DEV00078703,CUST000787,iOS,10.37.2.78,Trusted,2024-08-09
DEV00078801,CUST000788,Android,10.38.0.156,Trusted,2024-08-30
DEV00078802,CUST000788,Windows,10.38.1.145,Trusted,2025-04-10
DEV00078901,CUST000789,POS,10.39.0.165,New,2025-11-01
DEV00078902,CUST000789,POS,10.39.1.76,Trusted,2024-08-01
DEV00079001,CUST000790,iOS,10.40.0.215,Trusted,2025-04-05
DEV00079101,CUST000791,iOS,10.41.0.80,Trusted,2024-08-17
DEV00079201,CUST000792,iOS,10.42.0.231,New,2025-02-16
DEV00079301,CUST000793,iOS,10.43.0.4,New,2024-11-21
DEV00079401,CUST000794,Android,10.44.0.214,Trusted,2024-09-29
DEV00079501,CUST000795,ATM,10.45.0.136,Trusted,2024-05-15
DEV00079601,CUST000796,iOS,10.46.0.164,Known,2025-04-30
DEV00079602,CUST000796,Android,10.46.1.230,New,2024-11-06
DEV00079701,CUST000797,Android,10.47.0.191,New,2024-01-20
DEV00079702,CUST000797,ATM,10.47.1.237,New,2025-12-14
DEV00079703,CUST000797,iOS,10.47.2.145,Trusted,2023-12-06
DEV00079801,CUST000798,Windows,10.48.0.235,New,2025-10-12
DEV00079901,CUST000799,iOS,10.49.0.212,Known,2025-09-18
DEV00079902,CUST000799,ATM,10.49.1.127,Known,2025-01-11
DEV00080001,CUST000800,Android,10.50.0.111,Known,2025-04-15
DEV00080101,CUST000801,Android,10.51.0.225,New,2024-06-07
DEV00080201,CUST000802,POS,10.52.0.63,Trusted,2024-08-22
DEV00080301,CUST000803,ATM,10.53.0.180,Trusted,2024-12-15
DEV00080302,CUST000803,ATM,10.53.1.61,New,2024-08-19
DEV00080401,CUST000804,Windows,10.54.0.4,Known,2024-07-28
DEV00080402,CUST000804,ATM,10.54.1.240,Trusted,2024-02-28
DEV00080501,CUST000805,POS,10.55.0.74,Trusted,2025-08-22
DEV00080502,CUST000805,iOS,10.55.1.229,Trusted,2025-02-27
DEV00080503,CUST000805,Android,10.55.2.244,Trusted,2024-03-24
DEV00080601,CUST000806,ATM,10.56.0.161,New,2023-12-24
DEV00080602,CUST000806,Android,10.56.1.178,New,2025-10-30
DEV00080701,CUST000807,POS,10.57.0.17,New,2024-09-12
DEV00080801,CUST000808,iOS,10.58.0.127,Trusted,2024-04-13
DEV00080802,CUST000808,POS,10.58.1.82,Trusted,2024-12-19
DEV00080803,CUST000808,iOS,10.58.2.175,Trusted,2025-01-19
DEV00080901,CUST000809,Windows,10.59.0.231,Trusted,2023-11-26
DEV00081001,CUST000810,POS,10.60.0.190,Known,2024-12-27
DEV00081101,CUST000811,ATM,10.61.0.46,Known,2024-12-29
DEV00081102,CUST000811,iOS,10.61.1.248,Trusted,2024-12-14
DEV00081201,CUST000812,Windows,10.62.0.245,New,2024-07-08
DEV00081202,CUST000812,Windows,10.62.1.5,Known,2023-12-19
DEV00081203,CUST000812,ATM,10.62.2.198,Known,2025-05-09
DEV00081301,CUST000813,iOS,10.63.0.69,Trusted,2025-11-04
DEV00081302,CUST000813,Windows,10.63.1.54,New,2025-03-23
DEV00081303,CUST000813,Android,10.63.2.84,Known,2024-10-24
DEV00081401,CUST000814,Windows,10.64.0.12,Trusted,2024-05-06
DEV00081402,CUST000814,Windows,10.64.1.244,Trusted,2024-02-18
DEV00081501,CUST000815,Windows,10.65.0.34,Trusted,2024-08-23
DEV00081502,CUST000815,POS,10.65.1.143,Known,2024-12-16
DEV00081601,CUST000816,iOS,10.66.0.127,Known,2024-08-27
DEV00081701,CUST000817,Windows,10.67.0.246,Trusted,2025-11-08
DEV00081801,CUST000818,Android,10.68.0.205,Known,2025-03-13
DEV00081901,CUST000819,POS,10.69.0.99,New,2024-06-10
DEV00081902,CUST000819,POS,10.69.1.184,New,2025-09-06
DEV00081903,CUST000819,ATM,10.69.2.247,Trusted,2024-11-24
DEV00082001,CUST000820,POS,10.70.0.207,Trusted,2024-01-08
DEV00082101,CUST000821,ATM,10.71.0.68,New,2025-08-21
DEV00082201,CUST000822,Windows,10.72.0.67,Known,2024-07-05
DEV00082202,CUST000822,Windows,10.72.1.124,Trusted,2025-01-08
DEV00082301,CUST000823,POS,10.73.0.223,Trusted,2024-01-27
DEV00082401,CUST000824,iOS,10.74.0.40,Trusted,2024-01-04
DEV00082501,CUST000825,iOS,10.75.0.203,Trusted,2025-03-10
DEV00082502,CUST000825,POS,10.75.1.241,Known,2025-05-03
DEV00082601,CUST000826,ATM,10.76.0.157,Trusted,2025-07-31
DEV00082602,CUST000826,ATM,10.76.1.155,New,2026-01-29
DEV00082603,CUST000826,iOS,10.76.2.147,Trusted,2024-11-07
DEV00082701,CUST000827,POS,10.77.0.63,Trusted,2025-09-01
DEV00082702,CUST000827,Android,10.77.1.208,Trusted,2025-09-16
DEV00082703,CUST000827,Windows,10.77.2.102,Trusted,2024-07-19
DEV00082801,CUST000828,POS,10.78.0.92,Trusted,2025-06-03
DEV00082802,CUST000828,POS,10.78.1.101,Trusted,2023-12-25
DEV00082901,CUST000829,POS,10.79.0.231,Trusted,2026-01-08
DEV00083001,CUST000830,Android,10.80.0.148,New,2024-10-07
DEV00083101,CUST000831,ATM,10.81.0.193,Trusted,2025-12-08
DEV00083102,CUST000831,Android,10.81.1.156,Trusted,2025-10-05
DEV00083201,CUST000832,iOS,10.82.0.10,Known,2024-06-25
DEV00083202,CUST000832,iOS,10.82.1.111,New,2025-02-20
DEV00083203,CUST000832,iOS,10.82.2.138,Trusted,2024-03-26
DEV00083301,CUST000833,Android,10.83.0.148,Known,2025-09-16
DEV00083302,CUST000833,iOS,10.83.1.153,Known,2025-01-12
DEV00083401,CUST000834,Windows,10.84.0.33,New,2026-01-14
DEV00083402,CUST000834,Android,10.84.1.59,New,2025-10-02
DEV00083403,CUST000834,iOS,10.84.2.71,Trusted,2024-11-23
DEV00083501,CUST000835,Android,10.85.0.109,Trusted,2025-01-26
DEV00083502,CUST000835,POS,10.85.1.42,New,2025-06-09
DEV00083601,CUST000836,POS,10.86.0.167,Trusted,2025-02-15
DEV00083602,CUST000836,Windows,10.86.1.67,Trusted,2024-03-02
DEV00083701,CUST000837,POS,10.87.0.17,Known,2024-11-04
DEV00083702,CUST000837,POS,10.87.1.174,Known,2025-01-16
DEV00083801,CUST000838,Android,10.88.0.54,Trusted,2024-01-08
DEV00083901,CUST000839,iOS,10.89.0.152,Trusted,2024-01-25
DEV00084001,CUST000840,ATM,10.90.0.77,Trusted,2024-12-17
DEV00084002,CUST000840,iOS,10.90.1.30,Trusted,2026-01-06
DEV00084101,CUST000841,Windows,10.91.0.51,Trusted,2024-05-20
DEV00084201,CUST000842,Android,10.92.0.251,Known,2024-12-15
DEV00084301,CUST000843,Windows,10.93.0.150,Trusted,2024-07-24
DEV00084401,CUST000844,Windows,10.94.0.157,Trusted,2024-06-07
DEV00084501,CUST000845,POS,10.95.0.192,Known,2025-10-19
DEV00084502,CUST000845,ATM,10.95.1.233,New,2025-10-22
DEV00084503,CUST000845,iOS,10.95.2.56,New,2025-04-13
DEV00084601,CUST000846,POS,10.96.0.115,Trusted,2025-11-24
DEV00084701,CUST000847,Android,10.97.0.216,Trusted,2024-03-26
DEV00084702,CUST000847,Android,10.97.1.162,Known,2025-10-26
DEV00084801,CUST000848,ATM,10.98.0.247,Trusted,2024-01-14
DEV00084901,CUST000849,POS,10.99.0.189,Trusted,2024-06-26
DEV00084902,CUST000849,ATM,10.99.1.249,Known,2024-11-09
DEV00084903,CUST000849,Android,10.99.2.139,Trusted,2025-11-29
DEV00085001,CUST000850,POS,10.100.0.229,New,2024-03-12
DEV00085101,CUST000851,POS,10.101.0.91,Trusted,2024-02-01
DEV00085201,CUST000852,Windows,10.102.0.186,New,2025-02-03
DEV00085301,CUST000853,ATM,10.103.0.140,Trusted,2024-01-25
DEV00085302,CUST000853,Windows,10.103.1.240,New,2026-01-05
DEV00085401,CUST000854,POS,10.104.0.33,Trusted,2024-09-04
DEV00085402,CUST000854,POS,10.104.1.246,Trusted,2025-05-04
DEV00085403,CUST000854,POS,10.104.2.103,Trusted,2024-05-13
DEV00085501,CUST000855,iOS,10.105.0.213,Trusted,2024-06-10
DEV00085601,CUST000856,iOS,10.106.0.12,Known,2025-03-09
DEV00085701,CUST000857,Android,10.107.0.110,Known,2024-04-06
DEV00085702,CUST000857,Android,10.107.1.224,Trusted,2024-02-18
DEV00085703,CUST000857,Windows,10.107.2.71,Trusted,2024-06-30
DEV00085801,CUST000858,ATM,10.108.0.119,Trusted,2025-10-24
DEV00085901,CUST000859,POS,10.109.0.159,Trusted,2024-02-16
DEV00085902,CUST000859,POS,10.109.1.102,New,2025-03-18
DEV00085903,CUST000859,POS,10.109.2.98,Known,2024-02-26
DEV00086001,CUST000860,ATM,10.110.0.228,Trusted,2025-02-06
DEV00086101,CUST000861,iOS,10.111.0.26,Known,2025-03-02
DEV00086102,CUST000861,Windows,10.111.1.154,Trusted,2025-01-08
DEV00086201,CUST000862,POS,10.112.0.158,New,2024-11-16
DEV00086202,CUST000862,ATM,10.112.1.106,Trusted,2025-03-03
DEV00086301,CUST000863,Windows,10.113.0.247,Trusted,2025-07-19
DEV00086302,CUST000863,POS,10.113.1.207,Trusted,2024-11-22
DEV00086401,CUST000864,POS,10.114.0.156,Known,2025-06-11
DEV00086402,CUST000864,Android,10.114.1.3,New,2025-08-20
DEV00086501,CUST000865,Android,10.115.0.21,Trusted,2025-04-19
DEV00086601,CUST000866,iOS,10.116.0.51,Trusted,2025-08-07
DEV00086602,CUST000866,POS,10.116.1.153,Known,2024-11-03
DEV00086603,CUST000866,Android,10.116.2.239,Known,2024-11-01
DEV00086701,CUST000867,ATM,10.117.0.88,Trusted,2024-11-17
DEV00086801,CUST000868,iOS,10.118.0.129,Known,2025-05-17
DEV00086802,CUST000868,Windows,10.118.1.205,Known,2025-12-14
DEV00086803,CUST000868,Android,10.118.2.174,New,2025-05-16
DEV00086901,CUST000869,ATM,10.119.0.196,Trusted,2025-05-28
